"filename", "language", "PHP", "MS SQL", "XML", "JavaScript", "Markdown", "CSS", "JSON", "YAML", "HTML", "SCSS", "Ruby", "Less", "comment", "blank", "total"
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\es.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\et.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\eu.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\fa.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\fi.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\fo.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\fr-ca.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\fr.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\gl.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\gu.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\he.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\hi.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\hr.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\hu.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\id.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\is.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\it.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ja.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ka.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\km.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ko.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ku.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\lt.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\lv.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\mk.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\mn.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ms.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\nb.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\nl.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\no.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\oc.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\pl.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\pt-br.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\pt.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ro.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ru.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\si.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sk.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sl.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sq.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sr-latn.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sr.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\sv.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\th.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\tr.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\tt.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\ug.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\uk.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\vi.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\zh-cn.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\lang\zh.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\flash\plugin.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\af.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\az.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\bn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\bs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\cy.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\de-ch.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\en-au.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\en-ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\en-gb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\eo.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\es-mx.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\eu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\fo.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\fr-ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\gu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\hi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\id.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\is.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ka.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ku.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\mn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ms.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\no.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\oc.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\pt-br.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\si.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sr-latn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\th.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\tt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\ug.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\zh-cn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\lang\zh.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\font\plugin.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\forms\dialogs\button.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\forms\dialogs\checkbox.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
